hh_id,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d1279_hh259,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
d277_hh188,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d2006_hh23,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d1441_hh40,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d3285_hh179,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d1737_hh284,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d2077_hh197,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1146_hh35,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d2367_hh9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d1393_hh174,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d3062_hh34,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d2095_hh5,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d1594_hh47,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d78_hh211,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3086_hh1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d2356_hh2,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2905_hh19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2977_hh89,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1553_hh10,1,0,0,0,0,4,0,0,3,1,0,0,0,1,3,0
d13_hh253,0,1,0,0,0,6,0,0,1,1,2,2,3,1,1,1
d1986_hh139,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d3578_hh208,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d1450_hh155,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
d2357_hh20,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d2386_hh211,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1065_hh171,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3435_hh279,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d482_hh296,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d756_hh163,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d2361_hh23,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d2434_hh93,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d291_hh201,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1121_hh126,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d2581_hh56,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d290_hh142,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d341_hh315,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d2096_hh64,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1635_hh99,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d2954_hh272,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2423_hh129,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0
d3125_hh18,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2006_hh160,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d151_hh41,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d2687_hh64,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d2651_hh65,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2603_hh250,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d501_hh129,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3088_hh149,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2343_hh155,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d609_hh235,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1571_hh21,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d406_hh181,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
d833_hh105,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1826_hh183,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d57_hh116,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d512_hh45,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1558_hh95,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
d765_hh29,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2803_hh251,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d786_hh193,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d455_hh249,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2398_hh55,1,0,0,0,0,4,1,1,0,2,0,0,0,0,3,1
d941_hh270,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d250_hh47,1,0,0,0,1,0,0,2,1,0,0,0,0,1,2,0
d740_hh167,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d3421_hh56,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1493_hh41,1,0,0,0,0,5,2,2,0,1,0,0,0,0,5,0
d822_hh127,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3364_hh99,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
d2544_hh126,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1553_hh79,1,0,0,0,0,6,3,2,1,0,0,0,0,0,4,2
d404_hh100,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d1683_hh11,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d981_hh287,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2656_hh270,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d2688_hh197,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d3036_hh311,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d1351_hh251,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d3630_hh152,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
d2638_hh22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2745_hh124,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d666_hh103,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
d2119_hh155,1,0,0,0,1,0,1,1,0,1,0,0,0,1,2,0
d1915_hh252,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1
d3450_hh20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d834_hh54,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2504_hh19,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1721_hh212,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1176_hh175,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d1577_hh122,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
d3398_hh124,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d581_hh106,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3,0
d2095_hh81,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d2343_hh103,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2461_hh137,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d3316_hh98,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d950_hh243,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d398_hh296,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1603_hh105,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d481_hh29,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1786_hh111,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d1406_hh285,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d727_hh67,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1222_hh2,1,0,0,0,0,4,0,1,1,2,0,0,0,2,2,0
d357_hh156,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d470_hh60,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d3741_hh73,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d947_hh281,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d391_hh187,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d3324_hh181,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d2029_hh140,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
d897_hh142,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1328_hh255,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3270_hh92,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1665_hh226,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1304_hh208,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d3409_hh317,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d2933_hh223,0,1,0,0,0,6,0,1,1,2,1,1,2,4,0,0
d1668_hh181,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d140_hh157,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d719_hh231,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1
d3382_hh125,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d915_hh138,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d1898_hh43,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d502_hh25,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d2866_hh129,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d2291_hh246,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3764_hh236,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d638_hh204,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2949_hh36,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1409_hh80,0,1,0,0,1,0,0,0,1,0,0,2,2,0,1,0
d2342_hh130,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d1792_hh103,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2547_hh172,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d2321_hh180,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d546_hh26,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d1287_hh14,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d3285_hh49,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d3719_hh235,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3189_hh52,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d1173_hh64,1,0,0,0,0,5,1,2,1,0,0,1,0,1,3,1
d3316_hh9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d741_hh82,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d2874_hh239,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1007_hh110,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1823_hh210,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d2965_hh81,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d146_hh43,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0
d1913_hh287,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1078_hh82,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2665_hh262,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3479_hh89,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d2501_hh22,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d366_hh113,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d406_hh139,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d3098_hh89,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d3146_hh182,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d539_hh163,1,0,0,0,0,4,2,1,1,0,0,0,0,1,3,0
d1961_hh231,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1193_hh171,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
d2838_hh128,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d1949_hh295,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0
d3275_hh4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3001_hh188,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d606_hh145,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d1743_hh170,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d1745_hh153,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1435_hh116,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d604_hh232,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d346_hh141,1,0,0,0,1,0,1,1,1,0,0,0,0,1,2,0
d113_hh183,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d433_hh145,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d3347_hh292,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d2477_hh211,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d2303_hh226,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1779_hh248,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d1183_hh33,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3755_hh176,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d2509_hh171,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d3308_hh102,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1338_hh102,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
d3753_hh156,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1139_hh181,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d1612_hh243,0,1,0,0,0,4,0,0,1,1,2,0,0,3,1,0
d2421_hh243,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d341_hh5,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
d2233_hh14,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d386_hh48,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d2179_hh169,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d2535_hh3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d217_hh258,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
d373_hh101,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
d3100_hh59,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d3799_hh140,1,0,0,0,0,4,2,1,1,0,0,0,0,0,3,1
d2914_hh254,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d1124_hh32,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d1870_hh80,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0
d506_hh47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2503_hh20,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3480_hh268,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
d1142_hh58,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d2712_hh87,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d1885_hh52,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
d1610_hh110,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,2
d757_hh224,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
d1882_hh55,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3257_hh136,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d484_hh48,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d3625_hh10,1,0,0,0,0,5,1,0,1,2,1,0,0,3,2,0
d672_hh3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d2039_hh151,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d1294_hh116,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d2865_hh252,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d1087_hh144,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2427_hh108,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d838_hh25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d24_hh51,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d3438_hh7,1,0,0,0,0,4,3,1,0,0,0,0,0,0,3,1
d1075_hh8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d2926_hh123,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d1149_hh162,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3112_hh50,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2296_hh60,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d2516_hh188,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0
d2684_hh140,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d3532_hh79,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d645_hh87,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1
d2863_hh29,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d1169_hh87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1845_hh127,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2541_hh33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2352_hh31,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0
d408_hh113,1,0,0,0,0,4,2,1,0,1,0,0,1,1,2,0
d404_hh39,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
d309_hh2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d252_hh46,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d2928_hh124,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d94_hh303,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d489_hh27,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d254_hh196,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d2972_hh173,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1022_hh226,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0
d3454_hh234,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d1950_hh29,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d3268_hh264,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d142_hh44,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d170_hh183,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d2038_hh212,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d3664_hh127,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2653_hh20,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0
d1063_hh159,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2655_hh263,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d965_hh110,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d3640_hh46,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d1833_hh121,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3722_hh148,1,0,0,0,0,5,1,0,1,1,2,0,0,1,4,0
d2608_hh66,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d427_hh228,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2258_hh76,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
d2431_hh187,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d754_hh108,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d1449_hh133,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d2981_hh66,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d3152_hh235,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d480_hh13,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d2241_hh133,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d650_hh159,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
d943_hh15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d521_hh9,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d3824_hh151,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
d2095_hh26,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d3631_hh107,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d3165_hh125,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
d2919_hh46,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d1507_hh225,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2000_hh17,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
d1444_hh80,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d2629_hh228,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1119_hh234,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d1461_hh176,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d1982_hh153,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
d118_hh251,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d631_hh112,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d420_hh147,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d924_hh213,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
d633_hh235,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2046_hh46,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3256_hh39,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3121_hh166,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d2467_hh57,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
d1879_hh171,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d323_hh240,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
d1011_hh77,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1506_hh210,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1933_hh177,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3260_hh88,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d86_hh124,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d1599_hh165,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d341_hh144,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d463_hh104,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
d3818_hh268,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1
d2812_hh187,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d326_hh93,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1315_hh105,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d53_hh33,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d961_hh248,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d3598_hh102,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d1600_hh249,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
d3543_hh94,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1485_hh163,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d349_hh63,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d361_hh224,0,1,0,0,0,4,0,0,1,0,1,2,0,2,2,0
d2049_hh151,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d1528_hh133,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2219_hh43,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2490_hh124,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2533_hh102,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d586_hh127,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d2943_hh185,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d1647_hh8,1,0,0,0,1,0,0,2,0,1,0,0,0,1,1,1
d330_hh271,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
d1941_hh165,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d3477_hh198,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
d870_hh211,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d3085_hh195,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d3536_hh198,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3488_hh103,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2603_hh310,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3212_hh291,1,0,0,0,1,0,1,1,1,0,0,0,0,2,0,1
d3703_hh190,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
d916_hh246,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d2470_hh48,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
d109_hh7,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
d2052_hh39,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d853_hh82,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1195_hh11,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3086_hh9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d3308_hh261,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d468_hh157,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3203_hh3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d930_hh276,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
d3377_hh127,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d3556_hh159,0,1,0,0,0,4,0,0,1,1,0,2,0,0,4,0
d3754_hh113,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1842_hh65,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
d471_hh58,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2498_hh56,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d2802_hh215,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d2117_hh227,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
